OrderId,UserId,OrderValue,PaymentType,District,OrderSource,OrderType,DeliveryCharge,OrderPlacedDay,OrderConfirmDayOverPhone,IsCartOrder,OrderFromPromotionalEvent,isRTO
2545411,837680,292,MPD                 ,Madaripur,android,normal,0,6/17/2019 8:47,6/17/2019 13:21,Yes,No,No
2545409,956931,199,MPD                 ,Comilla,android,normal,55,6/17/2019 8:45,6/17/2019 3:13,Yes,Yes,No
2545404,956940,0,MPD                 ,Dhaka,android,normal,0,6/17/2019 8:42,6/17/2019 2:46,Yes,Yes,Yes
2545403,956940,180,MPD                 ,Dhaka,android,normal,25,6/17/2019 8:42,6/17/2019 2:46,Yes,Yes,Yes
2545396,954807,110,MPD                 ,Dhaka,android,normal,25,6/17/2019 8:20,6/17/2019 2:46,No,Yes,No
2545390,925046,130,MPD                 ,Dhaka,android,normal,0,6/17/2019 8:12,6/17/2019 2:12,Yes,Yes,Yes
2545387,956941,350,MPD                 ,Tangail,mobile-site,normal,65,6/17/2019 8:07,6/17/2019 2:36,No,No,No
2545374,837680,318,MPD                 ,Madaripur,android,normal,55,6/17/2019 7:58,6/17/2019 13:21,Yes,Yes,No
2545373,956793,201,MPD                 ,Sylhet City,android,normal,55,6/17/2019 7:57,6/17/2019 3:41,No,Yes,No
2545368,26524,899,MPD                 ,Dhaka,mobile-site,normal,35,6/17/2019 7:54,6/17/2019 1:54,No,No,No
2545366,942593,416,MPS                 ,Chittagong City,android,normal,0,6/17/2019 7:53,6/17/2019 2:33,Yes,Yes,No
2545365,942593,206,MPS                 ,Chittagong City,android,normal,0,6/17/2019 7:53,6/17/2019 2:33,Yes,Yes,No
2545364,942593,99,MPS                 ,Chittagong City,android,normal,25,6/17/2019 7:53,6/17/2019 2:33,Yes,Yes,No
2545361,906616,267,MPD                 ,Narsingdi,android,normal,55,6/17/2019 7:47,6/17/2019 3:44,No,Yes,No
2545356,686145,325,MPD                 ,Netrokona,android,normal,55,6/17/2019 7:45,6/17/2019 1:44,No,Yes,No
2545353,956558,230,MPD                 ,Mymensingh,android,normal,55,6/17/2019 7:32,6/17/2019 6:50,No,Yes,No
2545352,956558,173,MPD                 ,Mymensingh,android,normal,55,6/17/2019 7:27,6/17/2019 6:50,No,Yes,No
2545349,907593,215,MPD                 ,Dhaka,android,normal,25,6/17/2019 7:20,6/17/2019 1:19,No,Yes,Yes
2545341,955787,133,MPD                 ,Dhaka,android,normal,25,6/17/2019 6:57,6/17/2019 5:38,No,Yes,No
2545336,903278,157,MPD                 ,Dhaka,android,normal,25,6/17/2019 6:10,6/17/2019 0:09,No,No,No
2545335,896213,275,MPS                 ,Meherpur,android,normal,0,6/17/2019 6:07,6/17/2019 2:28,Yes,No,No
2545333,896213,482,MPS                 ,Meherpur,android,normal,25,6/17/2019 6:07,6/17/2019 2:28,Yes,No,No
2545326,625270,139,ADC                 ,khulna (Outside City),android,normal,25,6/17/2019 5:56,6/17/2019 10:50,No,No,No
2545325,943855,406,MPD                 ,Narayanganj,android,normal,55,6/17/2019 5:55,6/17/2019 13:33,No,Yes,No
2545314,916306,0,MPD                 ,Narayanganj,android,normal,0,6/17/2019 5:39,6/17/2019 3:18,Yes,Yes,No
2545313,916306,245,MPD                 ,Narayanganj,android,normal,55,6/17/2019 5:39,6/17/2019 3:18,Yes,Yes,No
2545312,945288,0,MPD                 ,Dhaka,android,normal,0,6/17/2019 5:36,6/17/2019 10:51,Yes,Yes,No
2545311,945288,299,MPD                 ,Dhaka,android,normal,25,6/17/2019 5:36,6/17/2019 10:51,Yes,Yes,No
2545310,619338,174,ADC                 ,Dhaka,android,normal,25,6/17/2019 5:34,6/17/2019 4:22,Yes,No,No
2545306,500365,120,MPD                 ,Dhaka,android,normal,25,6/17/2019 5:32,6/17/2019 3:11,No,Yes,No
2545303,944726,165,MPD                 ,Meherpur,android,express,55,6/17/2019 5:16,6/17/2019 6:10,No,Yes,No
2545288,800403,740,MPD                 ,Dhaka,android,express,0,6/17/2019 4:25,6/17/2019 12:26,Yes,No,No
2545287,500365,0,MPD                 ,Dhaka,android,normal,0,6/17/2019 4:24,6/17/2019 3:11,Yes,Yes,No
2545286,500365,240,MPD                 ,Dhaka,android,normal,25,6/17/2019 4:24,6/17/2019 3:11,Yes,Yes,No
2545283,801977,206,MPD                 ,Brahmanbaria,android,express,75,6/17/2019 4:17,6/17/2019 4:08,No,No,No
2545280,816086,0,MPD                 ,Dhaka,android,normal,25,6/17/2019 3:52,6/17/2019 10:38,Yes,Yes,Yes
2545279,816086,299,MPD                 ,Dhaka,android,normal,25,6/17/2019 3:52,6/17/2019 10:38,Yes,Yes,Yes
2545278,816086,405,MPD                 ,Dhaka,android,normal,25,6/17/2019 3:41,6/17/2019 10:38,No,No,No
2545277,816086,270,MPD                 ,Dhaka,android,normal,25,6/17/2019 3:40,6/17/2019 10:38,No,No,Yes
2545276,816086,197,MPD                 ,Dhaka,android,normal,25,6/17/2019 3:39,6/17/2019 10:38,No,No,Yes
2545274,816086,370,MPD                 ,Dhaka,android,normal,25,6/17/2019 3:36,6/17/2019 10:38,No,Yes,Yes
2545273,816086,416,MPD                 ,Dhaka,android,normal,25,6/17/2019 3:34,6/17/2019 10:38,No,Yes,Yes
2545269,353757,171,ADC                 ,Sirajganj,android,normal,25,6/17/2019 3:32,6/17/2019 3:59,Yes,No,No
2545266,956916,400,MPD                 ,Dhaka,mobile-site,normal,35,6/17/2019 3:26,6/17/2019 3:30,No,No,No
2545262,949545,615,MPD                 ,Narayanganj,android,,55,6/17/2019 3:23,6/17/2019 13:42,No,No,No
2545259,951746,229,MPD                 ,Chittagong City,android,normal,55,6/17/2019 3:03,6/18/2019 2:36,No,No,No
2545258,548240,130,MPD                 ,Dhaka,android,normal,0,6/17/2019 2:58,6/17/2019 3:27,Yes,Yes,No
2545257,548240,130,MPD                 ,Dhaka,android,normal,25,6/17/2019 2:58,6/17/2019 3:27,Yes,Yes,No
2545256,819666,3068,MPD                 ,Dhaka,desktop,normal,35,6/17/2019 2:57,6/17/2019 3:27,No,No,No
2545253,529865,145,MPD                 ,Sunamganj,android,normal,55,6/17/2019 2:52,6/17/2019 4:03,No,Yes,No
2545249,347820,150,MPD                 ,Dhaka,android,normal,25,6/17/2019 2:42,6/17/2019 3:59,No,No,Yes
2545248,806219,486,MPD                 ,Sylhet City,-1,,55,6/17/2019 2:40,6/17/2019 6:02,No,No,No
2545247,926394,496,MPD                 ,Dhaka,android,normal,25,6/17/2019 2:39,6/17/2019 3:22,No,Yes,Yes
2545246,455595,225,MPD                 ,Dhaka,mobile-site,normal,35,6/17/2019 2:34,6/17/2019 3:20,No,No,No
2545242,447344,0,MPD                 ,Comilla,android,normal,0,6/17/2019 2:12,6/17/2019 6:41,Yes,Yes,No
2545241,447344,250,MPD                 ,Comilla,android,normal,55,6/17/2019 2:12,6/17/2019 6:41,Yes,Yes,No
2545236,956906,1179,MPC                 ,Noakhali,Others,,55,6/17/2019 2:06,6/17/2019 4:24,No,No,No
2545234,953019,165,MPD                 ,Dhaka,android,normal,25,6/17/2019 2:03,6/17/2019 5:58,No,Yes,No
2545228,956174,277,MPD                 ,Dhaka,android,normal,25,6/17/2019 1:54,6/17/2019 4:44,Yes,Yes,No
2545227,883548,470,MPD                 ,Comilla,android,normal,55,6/17/2019 1:53,6/17/2019 3:24,No,Yes,No
2545226,883548,240,MPD                 ,Comilla,android,normal,55,6/17/2019 1:50,6/17/2019 3:24,No,Yes,No
2545224,461939,550,MPD                 ,Gazipur,android,,0,6/17/2019 1:49,6/17/2019 2:49,Yes,No,No
2545221,675393,232,MPD                 ,Chandpur,android,normal,0,6/17/2019 1:48,6/17/2019 6:59,Yes,No,No
2545220,675393,358,MPD                 ,Chandpur,android,normal,55,6/17/2019 1:48,6/17/2019 6:59,Yes,Yes,No
2545219,949589,144,MPD                 ,Dhaka,mobile-site,normal,35,6/17/2019 1:45,6/17/2019 4:08,No,No,No
2545214,113908,535,MPD                 ,Narayanganj,android,normal,55,6/17/2019 1:42,6/17/2019 7:04,No,No,No
2545207,944130,0,MPD                 ,Chittagong City,android,express,0,6/17/2019 1:33,6/17/2019 2:35,Yes,Yes,Yes
2545206,944130,200,MPD                 ,Chittagong City,android,express,75,6/17/2019 1:33,6/17/2019 2:35,Yes,Yes,Yes
2545201,956893,482,MPD                 ,Dhaka,android,normal,25,6/17/2019 1:29,6/17/2019 2:46,No,No,No
2545199,649385,590,MPD                 ,Dhaka (Outside City),android,normal,55,6/17/2019 1:26,6/17/2019 5:39,No,No,No
2545194,856359,319,MPD                 ,Kushtia,android,normal,55,6/17/2019 1:18,6/17/2019 5:34,Yes,Yes,No
2545191,956891,350,MPD                 ,Habiganj,android,normal,55,6/17/2019 1:14,6/17/2019 12:05,No,No,No
2545189,872963,478,MPD                 ,Chittagong City,android,express,75,6/17/2019 1:08,6/17/2019 4:54,No,No,No
2545186,460612,120,MPD                 ,Dhaka,android,express,35,6/17/2019 1:03,6/17/2019 9:08,No,Yes,No
2545185,952210,495,MPD                 ,Dhaka,mobile-site,normal,0,6/17/2019 1:03,6/17/2019 2:36,Yes,No,Yes
2545184,952210,110,MPD                 ,Dhaka,mobile-site,normal,35,6/17/2019 1:03,6/17/2019 2:36,Yes,Yes,Yes
2545179,460612,199,MPD                 ,Dhaka,android,express,35,6/17/2019 0:53,6/17/2019 9:08,No,Yes,No
2545173,956878,499,MPD                 ,Dhaka,android,normal,25,6/17/2019 0:49,6/17/2019 4:35,No,No,Yes
2545168,943638,160,MPD                 ,Dhaka,android,normal,25,6/17/2019 0:41,6/17/2019 9:18,No,No,No
2545150,522428,234,MPD                 ,Dhaka,android,normal,25,6/17/2019 0:24,6/17/2019 4:41,No,No,No
2545145,333354,160,MPD                 ,Kurigram,android,normal,0,6/17/2019 0:18,6/17/2019 3:45,Yes,Yes,No
2545144,333354,160,MPD                 ,Kurigram,android,normal,0,6/17/2019 0:18,6/17/2019 3:45,Yes,Yes,No
2545143,333354,199,MPD                 ,Kurigram,android,normal,55,6/17/2019 0:18,6/17/2019 3:45,Yes,Yes,No
2545142,881784,318,MPD                 ,Dhaka,android,normal,25,6/17/2019 0:17,6/17/2019 2:47,No,Yes,Yes
2545136,956864,363,MPD                 ,Gazipur,android,normal,55,6/17/2019 0:15,6/17/2019 7:16,No,Yes,No
2545133,662134,350,ADC                 ,Narsingdi,android,normal,25,6/17/2019 0:15,6/17/2019 4:17,No,No,No
2545124,407393,65,MPD                 ,Dhaka (Outside City),android,normal,0,6/17/2019 0:10,6/17/2019 2:26,Yes,No,No
2545123,407393,72,MPD                 ,Dhaka (Outside City),android,normal,0,6/17/2019 0:10,6/17/2019 2:26,Yes,No,No
2545122,407393,135,MPD                 ,Dhaka (Outside City),android,normal,0,6/17/2019 0:10,6/17/2019 2:26,Yes,Yes,No
2545121,407393,179,MPD                 ,Dhaka (Outside City),android,normal,0,6/17/2019 0:10,6/17/2019 2:26,Yes,Yes,No
2545120,407393,190,MPD                 ,Dhaka (Outside City),android,normal,0,6/17/2019 0:10,6/17/2019 2:26,Yes,Yes,No
2545119,407393,419,MPD                 ,Dhaka (Outside City),android,normal,0,6/17/2019 0:10,6/17/2019 2:26,Yes,Yes,No
2545118,407393,140,MPD                 ,Dhaka (Outside City),android,normal,55,6/17/2019 0:10,6/17/2019 2:26,Yes,Yes,No
2545113,956865,350,MPD                 ,Comilla,mobile-site,express,75,6/17/2019 0:06,6/17/2019 4:11,No,No,No
2545112,928524,800,MPD                 ,Kushtia,mobile-site,normal,65,6/17/2019 0:06,6/17/2019 3:38,No,No,No
2545093,939644,184,MPD                 ,Panchagarh,android,normal,0,6/17/2019 0:02,6/17/2019 3:53,Yes,No,No
2545085,848536,297,MPD                 ,Gazipur,android,normal,55,6/17/2019 0:00,6/17/2019 2:48,No,No,No
2545082,621945,125,MPD                 ,Dhaka,android,normal,25,6/16/2019 23:58,6/16/2019 17:57,Yes,Yes,No
2545080,950598,175,MPD                 ,Dhaka,android,normal,25,6/16/2019 23:57,6/16/2019 17:56,No,No,No
2545074,709969,0,MPD                 ,Brahmanbaria,android,normal,0,6/16/2019 23:50,6/17/2019 3:19,Yes,Yes,No
2545073,709969,220,MPD                 ,Brahmanbaria,android,normal,55,6/16/2019 23:50,6/17/2019 3:19,Yes,Yes,No
2545072,683591,185,MPD                 ,Dhaka,android,normal,25,6/16/2019 23:49,6/16/2019 17:49,No,No,No
2545070,950379,270,MPD                 ,Dhaka,android,normal,25,6/16/2019 23:48,6/17/2019 3:16,No,No,No
2545069,600034,473,ADC                 ,Rangpur,android,normal,25,6/16/2019 23:48,6/17/2019 5:14,No,No,No
2545065,433509,443,MPD                 ,Mymensingh,android,normal,55,6/16/2019 23:44,6/17/2019 5:11,No,Yes,No
2545056,481396,128,MPD                 ,Dhaka,android,normal,25,6/16/2019 23:39,6/16/2019 17:39,Yes,No,No
2545054,956797,120,MPD                 ,Bagerhat,android,normal,55,6/16/2019 23:39,6/17/2019 5:00,No,Yes,No
2545050,494439,419,MPD                 ,Chuadanga,android,normal,55,6/16/2019 23:36,6/17/2019 8:48,No,Yes,No
2545048,956475,230,MPD                 ,Pirojpur,android,normal,55,6/16/2019 23:34,6/17/2019 2:53,No,No,No
2545045,891977,295,MPD                 ,Satkhira,android,normal,55,6/16/2019 23:34,6/17/2019 2:50,No,No,No
2545044,955444,299,MPD                 ,Dhaka,android,normal,25,6/16/2019 23:33,6/17/2019 4:48,No,No,Yes
2545042,956380,1850,MPD                 ,Sylhet (Outside City),desktop,normal,0,6/16/2019 23:32,6/19/2019 6:10,Yes,No,No
2545038,891448,100,MPD                 ,Panchagarh,android,express,75,6/16/2019 23:31,6/17/2019 8:43,No,Yes,No
2545036,714743,281,MPD                 ,Dhaka,android,normal,25,6/16/2019 23:31,6/16/2019 17:31,No,Yes,No
2545035,931526,275,MPD                 ,Munshiganj,android,normal,55,6/16/2019 23:31,6/17/2019 4:46,No,No,No
2545030,513610,195,MPD                 ,Sylhet City,android,normal,0,6/16/2019 23:29,6/16/2019 17:36,Yes,Yes,No
2545023,753144,482,MPD                 ,Patuakhali,android,normal,0,6/16/2019 23:25,6/16/2019 17:30,Yes,No,No
2545021,753144,129,MPD                 ,Patuakhali,android,normal,55,6/16/2019 23:25,6/16/2019 17:30,Yes,Yes,No
2545020,322779,1990,E-COD               ,Sunamganj,A2I,,50,6/16/2019 17:25,6/17/2019 9:43,Yes,Yes,No
2545015,687405,140,ADC                 ,Dhaka (Outside City),-1,,0,6/16/2019 23:23,6/16/2019 17:29,No,No,No
2545013,787751,200,MPD                 ,Dhaka,android,normal,25,6/16/2019 23:21,6/16/2019 17:21,No,Yes,No
2545011,956847,240,MPD                 ,Dhaka,desktop,normal,35,6/16/2019 23:20,6/17/2019 8:49,No,No,No
2545008,919833,270,MPD                 ,Chittagong City,android,normal,55,6/16/2019 23:19,6/18/2019 6:49,No,No,No
2545004,630761,327,MPD                 ,Dhaka,mobile-site,normal,0,6/16/2019 23:17,6/16/2019 17:17,Yes,No,Yes
2545003,630761,290,MPD                 ,Dhaka,mobile-site,normal,35,6/16/2019 23:17,6/16/2019 17:17,Yes,No,Yes
2545001,246312,1899,MPD                 ,Dhaka,mobile-site,normal,35,6/16/2019 23:16,6/17/2019 2:41,No,No,Yes
2544997,956840,360,MPD                 ,Feni,mobile-site,normal,65,6/16/2019 23:15,6/16/2019 17:31,No,No,No
2544993,730821,409,MPS                 ,Comilla,android,normal,25,6/16/2019 23:14,6/16/2019 17:25,Yes,No,No
2544991,714743,386,MPD                 ,Dhaka,android,normal,25,6/16/2019 23:13,6/16/2019 17:12,No,Yes,No
2544983,714743,1740,MPD                 ,Dhaka,android,normal,25,6/16/2019 23:11,6/16/2019 17:10,No,Yes,No
2544975,714743,358,MPD                 ,Dhaka,android,normal,25,6/16/2019 23:06,6/16/2019 17:05,No,Yes,No
2544973,744595,415,MPD                 ,Comilla,android,normal,55,6/16/2019 23:04,6/16/2019 17:09,No,Yes,No
2544972,956724,562,MPD                 ,Gazipur,android,express,75,6/16/2019 23:04,6/16/2019 17:27,No,Yes,No
2544971,244210,307,MPD                 ,Bogra,mobile-site,normal,65,6/16/2019 23:04,6/17/2019 8:58,No,No,No
2544966,724615,169,MPD                 ,Dhaka,android,normal,25,6/16/2019 23:03,6/16/2019 17:03,Yes,No,No
2544965,950019,250,MPD                 ,Rajshahi City,android,normal,55,6/16/2019 23:03,6/16/2019 17:09,No,Yes,No
2544964,775751,199,MPD                 ,Jessore,android,normal,55,6/16/2019 23:02,6/17/2019 9:01,No,Yes,Yes
2544963,956648,307,MPD                 ,khulna City,android,normal,55,6/16/2019 23:02,6/16/2019 17:14,No,No,No
2544956,21035,355,MPD                 ,Dhaka,android,normal,25,6/16/2019 22:58,6/16/2019 17:09,Yes,No,No
2544955,677664,130,MPD                 ,Gazipur,android,normal,55,6/16/2019 22:58,6/16/2019 16:57,No,Yes,No
2544950,584848,169,MPS                 ,Rajbari,android,normal,0,6/16/2019 22:55,6/16/2019 17:00,Yes,Yes,No
2544949,584848,99,MPS                 ,Rajbari,android,normal,0,6/16/2019 22:55,6/16/2019 17:00,Yes,Yes,No
2544948,584848,110,MPS                 ,Rajbari,android,normal,25,6/16/2019 22:55,6/16/2019 17:00,Yes,Yes,No
2544946,956804,110,MPD                 ,Dhaka,mobile-site,normal,0,6/16/2019 22:54,6/16/2019 17:03,No,Yes,No
2544895,913910,99,MPD                 ,Sunamganj,android,normal,0,6/16/2019 22:51,6/16/2019 17:09,Yes,No,No
2544862,937666,199,MPS                 ,Sherpur,android,express,35,6/16/2019 22:50,6/17/2019 2:36,No,No,No
2544855,913910,82,MPD                 ,Sunamganj,android,normal,55,6/16/2019 22:48,6/16/2019 17:09,Yes,No,No
2544853,776141,199,MPD                 ,Dhaka,android,normal,25,6/16/2019 22:46,6/16/2019 16:46,Yes,No,No
2544851,945889,110,MPD                 ,Dhaka,android,normal,25,6/16/2019 22:46,6/16/2019 16:45,No,Yes,No
2544850,956829,517,MPD                 ,Dhaka,mobile-site,normal,35,6/16/2019 22:46,6/16/2019 16:51,No,No,Yes
2544846,904981,216,MPD                 ,Mymensingh,android,normal,55,6/16/2019 22:42,6/16/2019 16:45,No,Yes,No
2544845,420670,170,MPD                 ,Dhaka,android,normal,25,6/16/2019 22:41,6/16/2019 16:41,No,Yes,No
2544842,956824,700,MPD                 ,Dinajpur,mobile-site,normal,65,6/16/2019 22:41,6/16/2019 16:48,No,No,No
2544826,956764,849,MPD                 ,Brahmanbaria,mobile-site,express,0,6/16/2019 22:40,6/17/2019 9:20,Yes,No,No
2544825,956764,499,MPD                 ,Brahmanbaria,mobile-site,express,0,6/16/2019 22:40,6/17/2019 9:20,Yes,No,No
2544824,956764,190,MPD                 ,Brahmanbaria,mobile-site,express,75,6/16/2019 22:40,6/17/2019 9:20,Yes,Yes,No
2544821,692562,229,MPD                 ,Dhaka,android,normal,25,6/16/2019 22:38,6/16/2019 16:38,No,No,No
2544818,953700,950,MPD                 ,Faridpur,android,express,75,6/16/2019 22:37,6/16/2019 17:11,No,No,No
2544813,677664,216,MPD                 ,Gazipur,android,normal,55,6/16/2019 22:33,6/16/2019 16:32,No,Yes,No
2544810,677664,470,MPD                 ,Gazipur,android,normal,55,6/16/2019 22:31,6/16/2019 16:31,No,Yes,No
2544808,956754,495,MPD                 ,Dhaka,android,normal,25,6/16/2019 22:31,6/16/2019 16:44,No,No,No
2544805,953085,100,MPD                 ,Narail,android,normal,55,6/16/2019 22:27,6/16/2019 16:36,No,Yes,No
2544802,943855,120,MPD                 ,Narayanganj,android,normal,55,6/16/2019 22:26,6/16/2019 16:38,No,Yes,No
2544797,956810,491,MPD                 ,Dhaka,mobile-site,normal,35,6/16/2019 22:24,6/17/2019 9:24,No,No,No
2544795,956804,350,MPD                 ,Dhaka,mobile-site,normal,35,6/16/2019 22:24,6/16/2019 16:43,No,No,No
2544785,929319,130,MPS                 ,Narail,android,normal,25,6/16/2019 22:20,6/16/2019 16:29,Yes,Yes,Yes
2544784,929319,195,MPS                 ,Narail,android,normal,25,6/16/2019 22:20,6/16/2019 16:29,Yes,Yes,Yes
